Code du département;Libellé du département;Code du canton;Libellé du canton;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs et nuls;% BlNuls/Ins;% BlNuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp;Sexe;Nom;Prénom;Nuance;Voix;% Voix/Ins;% Voix/Exp
85;VENDEE;1;BEAUVOIR-SUR-MER;7610;4023;52.86;3587;47.14;257;3.38;7.16;3330;43.76;92.84;M;DUPONT;Michel;DVD;2385;31.34;71.62;M;GUERINEAU;Robert;DVD;945;12.42;28.38;;;;;;;
85;VENDEE;2;CHAILLE-LES-MARAIS;6211;2634;42.41;3577;57.59;162;2.61;4.53;3415;54.98;95.47;M;RINGEARD;Daniel;SOC;1770;28.5;51.83;M;THITECA;Cyrille;DVD;1645;26.49;48.17;;;;;;;
85;VENDEE;3;CHALLANS;23663;14167;59.87;9496;40.13;507;2.14;5.34;8989;37.99;94.66;F;GUERIN;Nicole;SOC;3229;13.65;35.92;M;RONDEAU;Serge;DVD;5760;24.34;64.08;;;;;;;
85;VENDEE;6;LES ESSARTS;15672;8968;57.22;6704;42.78;299;1.91;4.46;6405;40.87;95.54;M;GABORIAU;Philippe;SOC;2263;14.44;35.33;M;AUVINET;Yves;DVD;4142;26.43;64.67;;;;;;;
85;VENDEE;10;L'ILE-D'YEU;4284;2218;51.77;2066;48.23;58;1.35;2.81;2008;46.87;97.19;M;NOURY;Bruno;DVG;1181;27.57;58.81;M;DUBOIS;François-Xavier;DVD;827;19.3;41.19;;;;;;;
85;VENDEE;12;MAILLEZAIS;8666;3552;40.99;5114;59.01;131;1.51;2.56;4983;57.5;97.44;M;DAVID;Daniel;SOC;2493;28.77;50.03;M;TALLINEAU;Jean;DVD;2490;28.73;49.97;;;;;;;
85;VENDEE;23;LA-ROCHE-SUR-YON-NORD;22825;13492;59.11;9333;40.89;529;2.32;5.67;8804;38.57;94.33;M;REGNAULT;Pierre;SOC;4486;19.65;50.95;M;FAVREAU;Laurent;DVD;4318;18.92;49.05;;;;;;;
85;VENDEE;24;LES-SABLES-D'OLONNE;38344;22170;57.82;16174;42.18;970;2.53;6;15204;39.65;94;M;AKRICHE;Laurent;VEC;6242;16.28;41.05;M;FAUGERON;Gérard;DVD;8962;23.37;58.95;;;;;;;
85;VENDEE;27;SAINTE-HERMINE;6323;3056;48.33;3267;51.67;194;3.07;5.94;3073;48.6;94.06;M;DEMEURANT;Tony;VEC;1491;23.58;48.52;M;BARBARIT;Norbert;DVD;1582;25.02;51.48;;;;;;;
85;VENDEE;30;TALMONT-SAINT-HILAIRE;15077;7435;49.31;7642;50.69;698;4.63;9.13;6944;46.06;90.87;M;BERTHOME;Pierre;DVD;4818;31.96;69.38;F;NEVEUX;Brigitte;FN;2126;14.1;30.62;;;;;;;
86;VIENNE;4;CHAUVIGNY;8702;3808;43.76;4894;56.24;233;2.68;4.76;4661;53.56;95.24;F;PAILLER;Sylvie;SOC;1905;21.89;40.87;M;FOUCHE;Alain;UMP;2756;31.67;59.13;;;;;;;
86;VIENNE;5;CIVRAY;6494;2656;40.9;3838;59.1;115;1.77;3;3723;57.33;97;M;GAUTRON;Philippe;SOC;1735;26.72;46.6;M;GEOFFROY;Jean-Olivier;DVD;1988;30.61;53.4;;;;;;;
86;VIENNE;6;COUHÉ;5956;2734;45.9;3222;54.1;217;3.64;6.73;3005;50.45;93.27;M;PENINON;Joël;SOC;1470;24.68;48.92;M;SENECHEAU;André;DVD;1535;25.77;51.08;;;;;;;
86;VIENNE;12;LOUDUN;9346;4968;53.16;4378;46.84;355;3.8;8.11;4023;43.05;91.89;M;FORTIN;Philippe;SOC;1490;15.94;37.04;M;BENAS;Eleftérios;DVD;2533;27.1;62.96;;;;;;;
86;VIENNE;13;LUSIGNAN;8193;4211;51.4;3982;48.6;207;2.53;5.2;3775;46.08;94.8;M;GIBAULT;René;SOC;2505;30.57;66.36;M;TERRIERE;Eric;DVD;1270;15.5;33.64;;;;;;;
86;VIENNE;16;MONCONTOUR;3672;1120;30.5;2552;69.5;124;3.38;4.86;2428;66.12;95.14;M;MOREAU;Christian;AUT;1177;32.05;48.48;M;RENAUD;Edouard;DVD;1251;34.07;51.52;;;;;;;
86;VIENNE;19;NEUVILLE-DE-POITOU;12369;7069;57.15;5300;42.85;378;3.06;7.13;4922;39.79;92.87;M;ROULEAU;Yves;SOC;3053;24.68;62.03;F;DELHUMEAU-DIDELOT;Stéphanie;UMP;1869;15.11;37.97;;;;;;;
86;VIENNE;20;PLEUMARTIN;5331;2396;44.94;2935;55.06;173;3.25;5.89;2762;51.81;94.11;M;TREMBLAIS;Daniel;SOC;1135;21.29;41.09;M;DOURY;Bernard;DVD;1627;30.52;58.91;;;;;;;
86;VIENNE;24;ST-JULIEN-L'ARS;10071;5265;52.28;4806;47.72;303;3.01;6.3;4503;44.71;93.7;M;MOINIER;Xavier;SOC;2974;29.53;66.04;F;DE LAROCHELAMBERT;Brigitte;DVD;1529;15.18;33.96;;;;;;;
86;VIENNE;32;CHÂTELLERAULT-SUD;10632;6063;57.03;4569;42.97;338;3.18;7.4;4231;39.79;92.6;M;MICHAUD;Christian;SOC;2801;26.34;66.2;M;AUDEBERT;Eric;FN;1430;13.45;33.8;;;;;;;
86;VIENNE;34;POITIERS-4;11203;6307;56.3;4896;43.7;205;1.83;4.19;4691;41.87;95.81;F;GABOREAU;Martine;SOC;2517;22.47;53.66;M;LAGRANGE;Jean-Pierre;DVD;2174;19.41;46.34;;;;;;;
86;VIENNE;38;CHÂTELLERAULT-OUEST;10828;6647;61.39;4181;38.61;322;2.97;7.7;3859;35.64;92.3;M;GUERIN;Michel;SOC;2624;24.23;68;M;MIS;Philippe;DVD;1235;11.41;32;;;;;;;
87;HAUTE VIENNE;1;AIXE-SUR-VIENNE;14808;7149;48.28;7659;51.72;586;3.96;7.65;7073;47.76;92.35;M;SERVAUD;Patrick;SOC;4879;32.95;68.98;M;ARNAUD;René;DVD;2194;14.82;31.02;;;;;;;
87;HAUTE VIENNE;2;AMBAZAC;12570;6655;52.94;5915;47.06;1037;8.25;17.53;4878;38.81;82.47;F;LIBERT;Josette;COM;2515;20.01;51.56;M;BIRON;Georges;SOC;2363;18.8;48.44;;;;;;;
87;HAUTE VIENNE;3;BELLAC;5347;2172;40.62;3175;59.38;203;3.8;6.39;2972;55.58;93.61;M;PEYRONNET;Claude;COM;1690;31.61;56.86;M;CHEVALIER;Bernard;UMP;1282;23.98;43.14;;;;;;;
87;HAUTE VIENNE;7;CHATEAUPONSAC;3248;1264;38.92;1984;61.08;132;4.06;6.65;1852;57.02;93.35;M;LAMARDELLE;Gérard;SOC;936;28.82;50.54;M;RUMEAU;Gérard;DVD;916;28.2;49.46;;;;;;;
87;HAUTE VIENNE;12;LIMOGES-CARNOT;4785;2746;57.39;2039;42.61;200;4.18;9.81;1839;38.43;90.19;F;ROTZLER;Sandrine;SOC;1263;26.39;68.68;M;GAUDON;Alain;FN;576;12.04;31.32;;;;;;;
87;HAUTE VIENNE;14;LIMOGES-LA-BASTIDE;5265;3090;58.69;2175;41.31;128;2.43;5.89;2047;38.88;94.11;M;GRANET;Gérard;SOC;1290;24.5;63.02;F;DACCORD;Nicole;FN;757;14.38;36.98;;;;;;;
87;HAUTE VIENNE;15;MAGNAC-LAVAL;2745;923;33.62;1822;66.38;106;3.86;5.82;1716;62.51;94.18;M;JARRY;Jean-Bernard;DVG;852;31.04;49.65;F;DEMOUSSEAU;Josiane;DVD;864;31.48;50.35;;;;;;;
87;HAUTE VIENNE;18;NEXON;5947;2782;46.78;3165;53.22;421;7.08;13.3;2744;46.14;86.7;M;FAUCHER;Daniel;SOC;1504;25.29;54.81;M;DARGENTOLLE;Georges;DVG;1240;20.85;45.19;;;;;;;
87;HAUTE VIENNE;23;SAINT-GERMAIN-LES-BELLES;5178;1966;37.97;3212;62.03;199;3.84;6.2;3013;58.19;93.8;M;DITLECADET;Marc;DVG;1828;35.3;60.67;F;DE NEUVILLE;Christine;DVD;1185;22.89;39.33;;;;;;;
87;HAUTE VIENNE;24;SAINT-JUNIEN-EST;8769;4381;49.96;4388;50.04;456;5.2;10.39;3932;44.84;89.61;M;RIFFAUD;Marc;COM;2146;24.47;54.58;M;DUCHAMBON;Jean;SOC;1786;20.37;45.42;;;;;;;
87;HAUTE VIENNE;25;SAINT-LAURENT-SUR-GORRE;3723;2132;57.27;1591;42.73;349;9.37;21.94;1242;33.36;78.06;M;RAYMONDAUD;Yves;SOC;1242;33.36;100;;;;;;;;;;;;;;
87;HAUTE VIENNE;26;SAINT-LÉONARD-DE-NOBLAT;7798;4773;61.21;3025;38.79;751;9.63;24.83;2274;29.16;75.17;M;LEBLOIS;Jean-Claude;SOC;2274;29.16;100;;;;;;;;;;;;;;
87;HAUTE VIENNE;30;LIMOGES-EMAILLEURS;8354;4848;58.03;3506;41.97;228;2.73;6.5;3278;39.24;93.5;F;TORTOSA;Hugette;SOC;1626;19.46;49.6;M;ARCHER;Raymond;UMP;1652;19.77;50.4;;;;;;;
87;HAUTE VIENNE;31;LIMOGES-ISLE;9698;4777;49.26;4921;50.74;442;4.56;8.98;4479;46.18;91.02;F;SOULIER;Annie;SOC;2071;21.35;46.24;M;BEGOUT;Gilles;DVG;2408;24.83;53.76;;;;;;;
87;HAUTE VIENNE;35;LIMOGES-LE-PALAIS;8382;4237;50.55;4145;49.45;381;4.55;9.19;3764;44.91;90.81;F;BRIQUET;Isabelle;SOC;2739;32.68;72.77;M;ANTOINE;François;FN;1025;12.23;27.23;;;;;;;
87;HAUTE VIENNE;37;LIMOGES-PANAZOL;16524;9070;54.89;7454;45.11;767;4.64;10.29;6687;40.47;89.71;M;LAFAYE;Laurent;SOC;4614;27.92;69;F;GABOUTY;Delphine;UMP;2073;12.55;31;;;;;;;
87;HAUTE VIENNE;40;LIMOGES-PUY-LAS-RODAS;5623;3326;59.15;2297;40.85;219;3.89;9.53;2078;36.96;90.47;F;YILDIRIM;Gulsen;SOC;1356;24.12;65.26;M;LEONIE;Vincent;UMP;722;12.84;34.74;;;;;;;
87;HAUTE VIENNE;42;LIMOGES-VIGENAL;6781;3851;56.79;2930;43.21;255;3.76;8.7;2675;39.45;91.3;M;LEFORT;Pierre;SOC;1846;27.22;69.01;M;TAYANE;Bernard;FN;829;12.23;30.99;;;;;;;
88;VOSGES;3;BRUYÈRES;11585;5624;48.55;5961;51.45;471;4.07;7.9;5490;47.39;92.1;M;TARANTOLA;Christian;SOC;2807;24.23;51.13;M;LANGLOIX;Michel;DVD;2683;23.16;48.87;;;;;;;
88;VOSGES;6;CHÂTEL-SUR-MOSELLE;15146;8378;55.31;6768;44.69;738;4.87;10.9;6030;39.81;89.1;F;MARCHAL;Colette;M-NC;3751;24.77;62.21;M;SEMPIANA;Alain;FN;2279;15.05;37.79;;;;;;;
88;VOSGES;7;CHÂTENOIS;5186;2336;45.04;2850;54.96;187;3.61;6.56;2663;51.35;93.44;M;PREVOT;Christian;SOC;1040;20.05;39.05;M;FLORENTIN;Jean-Pierre;M;1623;31.3;60.95;;;;;;;
88;VOSGES;11;DOMPAIRE;4624;1758;38.02;2866;61.98;259;5.6;9.04;2607;56.38;90.96;M;MARULIER;Gérard;DVD;1431;30.95;54.89;M;MOREL;Gérard;DVD;1176;25.43;45.11;;;;;;;
88;VOSGES;12;EPINAL-EST;18653;10793;57.86;7860;42.14;648;3.47;8.24;7212;38.66;91.76;M;HUGUENOT;François-Xavier;SOC;4334;23.23;60.09;M;JOURDAIN;Benoit;M-NC;2878;15.43;39.91;;;;;;;
88;VOSGES;13;FRAIZE;9587;4788;49.94;4799;50.06;349;3.64;7.27;4450;46.42;92.73;M;CLAUDE;Jean;SOC;2766;28.85;62.16;M;KUHN;Georg;FN;1684;17.57;37.84;;;;;;;
88;VOSGES;16;MIRECOURT;8676;3682;42.44;4994;57.56;354;4.08;7.09;4640;53.48;92.91;M;JAMIS;Patrice;SOC;2874;33.13;61.94;F;BABOUHOT;Nathalie;UMP;1766;20.36;38.06;;;;;;;
88;VOSGES;18;NEUFCHÂTEAU;9967;4278;42.92;5689;57.08;266;2.67;4.68;5423;54.41;95.32;M;DRAPIER;Jacques;SOC;2281;22.89;42.06;M;LECLERC;Simon;UMP;3142;31.52;57.94;;;;;;;
88;VOSGES;24;SAINT-DIÉ-EST;14104;7099;50.33;7005;49.67;665;4.71;9.49;6340;44.95;90.51;M;LEROY;Pierre;SOC;2549;18.07;40.21;M;BEDEL;Roland;M-NC;3791;26.88;59.79;;;;;;;
88;VOSGES;27;LE THILLOT;12143;5876;48.39;6267;51.61;519;4.27;8.28;5748;47.34;91.72;M;CUNAT;François;DVG;2445;20.14;42.54;M;PEDUZZI;Dominique;DVD;3303;27.2;57.46;;;;;;;
89;YONNE;3;AUXERRE-EST;10152;5897;58.09;4255;41.91;293;2.89;6.89;3962;39.03;93.11;M;BRIOLLAND;Nicolas;DVG;2292;22.58;57.85;M;MAILLET;Philippe;DVD;1670;16.45;42.15;;;;;;;
89;YONNE;5;AVALLON;8671;4039;46.58;4632;53.42;275;3.17;5.94;4357;50.25;94.06;M;CAULLET;Jean-Yves;SOC;2476;28.55;56.83;M;GERMAIN;Pascal;UMP;1881;21.69;43.17;;;;;;;
89;YONNE;6;BLÉNEAU;3674;1523;41.45;2151;58.55;157;4.27;7.3;1994;54.27;92.7;F;MOUQUOT;Laeticia;DVD;815;22.18;40.87;M;DROUHIN;Alain;DVD;1179;32.09;59.13;;;;;;;
89;YONNE;12;COULANGES-LA-VINEUSE;4701;1929;41.03;2772;58.97;270;5.74;9.74;2502;53.22;90.26;M;VECTEN;Yves;DVG;1482;31.53;59.23;M;LOURY;Jean-Noël;UMP;1020;21.7;40.77;;;;;;;
89;YONNE;14;COURSON-LES-CARRIÈRES;2394;884;36.93;1510;63.07;103;4.3;6.82;1407;58.77;93.18;M;DENOS;Jean-Claude;DVD;650;27.15;46.2;M;BALOUP;Jacques;DVD;757;31.62;53.8;;;;;;;
89;YONNE;16;FLOGNY-LA-CHAPELLE;3785;1902;50.25;1883;49.75;143;3.78;7.59;1740;45.97;92.41;F;CAPITAIN;Marie-Laure;UMP;1150;30.38;66.09;M;KOTOUJANSKY;Jacques;FN;590;15.59;33.91;;;;;;;
89;YONNE;22;PONT-SUR-YONNE;11529;6063;52.59;5466;47.41;358;3.11;6.55;5108;44.31;93.45;M;BOURREAU;Dominique;SOC;3032;26.3;59.36;M;FOURNIER;Christian;FN;2076;18.01;40.64;;;;;;;
89;YONNE;23;QUARRE-LES-TOMBES;1901;736;38.72;1165;61.28;89;4.68;7.64;1076;56.6;92.36;M;CHEVREUX;Michel;DVG;435;22.88;40.43;M;HUDRY;Dominique;DVD;641;33.72;59.57;;;;;;;
89;YONNE;25;SAINT-FLORENTIN;4981;2684;53.88;2297;46.12;236;4.74;10.27;2061;41.38;89.73;M;DELOT;Yves;DVD;735;14.76;35.66;F;MAGNE;Eliane;DVD;1326;26.62;64.34;;;;;;;
89;YONNE;28;SEIGNELAY;8535;4847;56.79;3688;43.21;283;3.32;7.67;3405;39.89;92.33;M;CORNIOT;Thierry;DVG;2169;25.41;63.7;M;JANILLON;Henri-Claude;FN;1236;14.48;36.3;;;;;;;
89;YONNE;29;SENS-NORD-EST;8790;5365;61.04;3425;38.96;258;2.94;7.53;3167;36.03;92.47;F;REY-GAUCHER;Marie-Thérèse;SOC;1172;13.33;37.01;M;PIRMAN;Gilles;UMP;1995;22.7;62.99;;;;;;;
89;YONNE;31;SERGINES;5757;2858;49.64;2899;50.36;203;3.53;7;2696;46.83;93;M;PERCHEMINIER;Jean-Jacques;DVG;1484;25.78;55.04;M;LEROY;Jean-Claude;UMP;1212;21.05;44.96;;;;;;;
89;YONNE;34;VERMENTON;3703;1507;40.7;2196;59.3;124;3.35;5.65;2072;55.95;94.35;M;VILLECOURT;Gilles;SOC;840;22.68;40.54;M;ROLLAND;Jean-Marie;UMP;1232;33.27;59.46;;;;;;;
89;YONNE;37;VILLENEUVE-SUR-YONNE;6558;3737;56.98;2821;43.02;158;2.41;5.6;2663;40.61;94.4;M;BOULLEAUX;Cyril;DVG;1702;25.95;63.91;M;ROUSSE;Frédéric;UMP;961;14.65;36.09;;;;;;;
89;YONNE;40;SENS-SUD-EST;11331;6954;61.37;4377;38.63;492;4.34;11.24;3885;34.29;88.76;M;LADRANGE;Alain;COM;2156;19.03;55.5;M;FERRAND;Edouard;FN;1729;15.26;44.5;;;;;;;
89;YONNE;41;AUXERRE-NORD;8212;4349;52.96;3863;47.04;367;4.47;9.5;3496;42.57;90.5;M;BIDEAU;Robert;UMP;2350;28.62;67.22;M;JACOB;Richard;FN;1146;13.96;32.78;;;;;;;
89;YONNE;42;AUXERRE-SUD;8744;4957;56.69;3787;43.31;304;3.48;8.03;3483;39.83;91.97;F;HADRBOLEC;Monique;SOC;2410;27.56;69.19;M;GUIBERT;Julien;FN;1073;12.27;30.81;;;;;;;
90;TERRITOIRE DE BELFORT;1;BELFORT-CENTRE;5627;3128;55.59;2499;44.41;194;3.45;7.76;2305;40.96;92.24;F;GALLIEN;Francine;SOC;1010;17.95;43.82;M;MESLOT;Damien;UMP;1295;23.01;56.18;;;;;;;
90;TERRITOIRE DE BELFORT;6;VALDOIE;7479;3558;47.57;3921;52.43;283;3.78;7.22;3638;48.64;92.78;M;ACKERMANN;Yves;SOC;2220;29.68;61.02;F;CUENIN;Béatrice;UMP;1418;18.96;38.98;;;;;;;
90;TERRITOIRE DE BELFORT;7;BELFORT-EST;7500;4598;61.31;2902;38.69;387;5.16;13.34;2515;33.53;86.66;M;GRUDLER;Christophe;MODM;1716;22.88;68.23;M;HERZOG;Jean-Marie;UMP;799;10.65;31.77;;;;;;;
90;TERRITOIRE DE BELFORT;8;BELFORT-NORD;4802;2649;55.16;2153;44.84;190;3.96;8.82;1963;40.88;91.18;F;FLEURY;Marie-José;SOC;1208;25.16;61.54;F;BAILLY;Andrée;FN;755;15.72;38.46;;;;;;;
90;TERRITOIRE DE BELFORT;9;BELFORT-OUEST;4243;2465;58.1;1778;41.9;166;3.91;9.34;1612;37.99;90.66;M;PROUST;Christian;DVG;997;23.5;61.85;M;GRESSOT;Gilbert;FN;615;14.49;38.15;;;;;;;
90;TERRITOIRE DE BELFORT;10;CHÂTENOIS-LES-FORGES;7738;3590;46.39;4148;53.61;424;5.48;10.22;3724;48.13;89.78;M;LANQUETIN;Daniel;DVG;1831;23.66;49.17;M;BOUQUET;Florian;UMP;1893;24.46;50.83;;;;;;;
90;TERRITOIRE DE BELFORT;11;DANJOUTIN;7777;3672;47.22;4105;52.78;329;4.23;8.01;3776;48.55;91.99;M;FEURTEY;Daniel;VEC;2029;26.09;53.73;M;BERGER;Christophe;UMP;1747;22.46;46.27;;;;;;;
90;TERRITOIRE DE BELFORT;15;OFFEMONT;4445;2056;46.25;2389;53.75;233;5.24;9.75;2156;48.5;90.25;M;RETAILLEAU;Dominique;SOC;1329;29.9;61.64;M;CALMELET;René;FN;827;18.61;38.36;;;;;;;
91;ESSONNE;1;ARPAJON;26852;14556;54.21;12296;45.79;865;3.22;7.03;11431;42.57;92.97;M;FOURNIER;Pascal;SOC;7668;28.56;67.08;M;DESPALINS;Bernard;FN;3763;14.01;32.92;;;;;;;
91;ESSONNE;2;ATHIS-MONS;21619;12293;56.86;9326;43.14;559;2.59;5.99;8767;40.55;94.01;M;SAC;Patrice;SOC;5575;25.79;63.59;F;GUIBERT;Audrey;FN;3192;14.76;36.41;;;;;;;
91;ESSONNE;6;CORBEIL-ESSONNES-OUEST;13164;8446;64.16;4718;35.84;252;1.91;5.34;4466;33.93;94.66;M;PIRIOU;Bruno;COM;2438;18.52;54.59;M;DANTU;Sylvain;M-NC;2028;15.41;45.41;;;;;;;
91;ESSONNE;7;DOURDAN;11092;5961;53.74;5131;46.26;339;3.06;6.61;4792;43.2;93.39;F;BOQUET;Maryvonne;SOC;2270;20.47;47.37;M;ECHAROUX;Dominique;UMP;2522;22.74;52.63;;;;;;;
91;ESSONNE;9;ETRÉCHY;14878;8238;55.37;6640;44.63;482;3.24;7.26;6158;41.39;92.74;F;CAMPION;Claire-Lise;SOC;3935;26.45;63.9;F;DUBOIS;Christine;UMP;2223;14.94;36.1;;;;;;;
91;ESSONNE;10;EVRY-SUD;24365;14751;60.54;9614;39.46;644;2.64;6.7;8970;36.82;93.3;M;CHOUAT;Francis;SOC;6217;25.52;69.31;M;HOUEIX;Camille;FN;2753;11.3;30.69;;;;;;;
91;ESSONNE;15;MASSY-OUEST;13334;7472;56.04;5862;43.96;250;1.87;4.26;5612;42.09;95.74;M;BONNEAU;Guy;VEC;3176;23.82;56.59;M;QUAGHEBEUR;Henry;DVD;2436;18.27;43.41;;;;;;;
91;ESSONNE;17;MÉRÉVILLE;10630;5808;54.64;4822;45.36;450;4.23;9.33;4372;41.13;90.67;M;CROSNIER;Guy;UMP;2954;27.79;67.57;M;MET;Jacques;FN;1418;13.34;32.43;;;;;;;
91;ESSONNE;18;MILLY-LA-FORÊT;10417;5833;56;4584;44;283;2.72;6.17;4301;41.29;93.83;F;BACHELERIE;Marie-Anne;SOC;1795;17.23;41.73;M;BOUSSAINGAULT;Jean-Jacques;UMP;2506;24.06;58.27;;;;;;;
91;ESSONNE;20;MONTLHÉRY;25424;15262;60.03;10162;39.97;681;2.68;6.7;9481;37.29;93.3;M;CAUET;Jérôme;SOC;5026;19.77;53.01;M;PELLETANT;François;AUT;4455;17.52;46.99;;;;;;;
91;ESSONNE;21;ORSAY;17294;8980;51.93;8314;48.07;313;1.81;3.76;8001;46.26;96.24;M;ROS;David;SOC;5086;29.41;63.57;M;RAPHAEL;Raymond;M-NC;2915;16.86;36.43;;;;;;;
91;ESSONNE;25;SAINTE-GENEVIÈVE-DES-BOIS;20930;11896;56.84;9034;43.16;611;2.92;6.76;8423;40.24;93.24;M;PETITTA;Frédéric;DVG;6052;28.92;71.85;M;FOUILLEUL;Gaël;FN;2371;11.33;28.15;;;;;;;
91;ESSONNE;28;CHILLY-MAZARIN;23133;12990;56.15;10143;43.85;626;2.71;6.17;9517;41.14;93.83;M;FUNES;Gérard;SOC;6106;26.4;64.16;M;GIRAUD;Cédric;FN;3411;14.75;35.84;;;;;;;
91;ESSONNE;29;DRAVEIL;18154;10399;57.28;7755;42.72;1234;6.8;15.91;6521;35.92;84.09;F;FERNANDEZ DE RUIDIAZ;Florence;M-NC;4541;25.01;69.64;F;MARTIN;Denise;FN;1980;10.91;30.36;;;;;;;
91;ESSONNE;30;GIF-SUR-YVETTE;16452;8842;53.74;7610;46.26;197;1.2;2.59;7413;45.06;97.41;F;ELBAZ;Fabienne;VEC;3347;20.34;45.15;M;BOURNAT;Michel;UMP;4066;24.71;54.85;;;;;;;
91;ESSONNE;31;MORSANG-SUR-ORGE;16445;9676;58.84;6769;41.16;509;3.1;7.52;6260;38.07;92.48;F;RAUZE;Marjolaine;COM;4293;26.11;68.58;M;DELMAS;René;FN;1967;11.96;31.42;;;;;;;
91;ESSONNE;34;VIGNEUX-SUR-SEINE;15955;9280;58.16;6675;41.84;455;2.85;6.82;6220;38.98;93.18;M;HOELTGEN;Didier;VEC;3817;23.92;61.37;M;POINSOT;Serge;DVD;2403;15.06;38.63;;;;;;;
91;ESSONNE;38;EPINAY-SOUS-SÉNART;17687;10347;58.5;7340;41.5;480;2.71;6.54;6860;38.79;93.46;M;COLAS;Romain;SOC;5053;28.57;73.66;M;LEGANGNEUX;Jean;FN;1807;10.22;26.34;;;;;;;
91;ESSONNE;40;GRIGNY;11187;8289;74.09;2898;25.91;779;6.96;26.88;2119;18.94;73.12;M;VAZQUEZ;Claude;COM;2119;18.94;100;;;;;;;;;;;;;;
91;ESSONNE;41;JUVISY-SUR-ORGE;13941;7750;55.59;6191;44.41;479;3.44;7.74;5712;40.97;92.26;M;CHAUFOUR;Etienne;SOC;3642;26.12;63.76;M;MEREY;Jean;FN;2070;14.85;36.24;;;;;;;
91;ESSONNE;42;MASSY-EST;11052;6230;56.37;4822;43.63;261;2.36;5.41;4561;41.27;94.59;M;GUEDJ;Jérôme;SOC;2483;22.47;54.44;M;OLLIER;Pierre;DVD;2078;18.8;45.56;;;;;;;
92;HAUTS DE SEINE;2;ASNIÈRES-SUR-SEINE-NORD;22926;14445;63.01;8481;36.99;507;2.21;5.98;7974;34.78;94.02;M;BERARD DE MALAVAS;Luc;SOC;4269;18.62;53.54;M;LE GAC;Thierry;UMP;3705;16.16;46.46;;;;;;;
92;HAUTS DE SEINE;7;BOULOGNE-BILLANCOURT-N/O;21651;14250;65.82;7401;34.18;474;2.19;6.4;6927;31.99;93.6;F;JAILLARD;Chloé;SOC;2633;12.16;38.01;M;SOLERE;Thierry;UMP;4294;19.83;61.99;;;;;;;
92;HAUTS DE SEINE;9;BOURG-LA-REINE;22882;11600;50.69;11282;49.31;412;1.8;3.65;10870;47.5;96.35;M;PESCHANSKI;Denis;SOC;5302;23.17;48.78;M;DEVEDJIAN;Patrick;UMP;5568;24.33;51.22;;;;;;;
92;HAUTS DE SEINE;10;CHÂTILLON;20909;11351;54.29;9558;45.71;384;1.84;4.02;9174;43.88;95.98;F;GOURIET;Martine;SOC;4775;22.84;52.05;M;BOULET;Jean-Paul;M-NC;4399;21.04;47.95;;;;;;;
92;HAUTS DE SEINE;11;CHAVILLE;26792;15642;58.38;11150;41.62;657;2.45;5.89;10493;39.16;94.11;F;LIME-BIFFE;Catherine;SOC;4392;16.39;41.86;F;BARODY-WEISS;Christiane;UMP;6101;22.77;58.14;;;;;;;
92;HAUTS DE SEINE;14;COLOMBES-NORD-OUEST;12899;8120;62.95;4779;37.05;256;1.98;5.36;4523;35.06;94.64;M;LUCAS;Bernard;SOC;2673;20.72;59.1;M;RAINFRAY;Lionnel;UMP;1850;14.34;40.9;;;;;;;
92;HAUTS DE SEINE;17;COURBEVOIE-SUD;29513;18307;62.03;11206;37.97;691;2.34;6.17;10515;35.63;93.83;M;LASSERRE;Jean-André;SOC;5343;18.1;50.81;F;LIMOGE;Marie-Pierre;UMP;5172;17.52;49.19;;;;;;;
92;HAUTS DE SEINE;19;LA-GARENNE-COLOMBES;17045;10222;59.97;6823;40.03;346;2.03;5.07;6477;38;94.93;M;MACE;Christophe;SOC;2711;15.9;41.86;F;CAULLERY;Isabelle;UMP;3766;22.09;58.14;;;;;;;
92;HAUTS DE SEINE;20;GENNEVILLIERS-NORD;11040;6496;58.84;4544;41.16;143;1.3;3.15;4401;39.86;96.85;M;BOURGOIN;Jacques;COM;3511;31.8;79.78;M;CARILLON;Rémi;FN;890;8.06;20.22;;;;;;;
92;HAUTS DE SEINE;21;ISSY-LES-MOULINEAUX-EST;19095;11187;58.59;7908;41.41;443;2.32;5.6;7465;39.09;94.4;M;DION;Joseph;SOC;3527;18.47;47.25;M;SUBRINI;Paul;UMP;3938;20.62;52.75;;;;;;;
92;HAUTS DE SEINE;23;LEVALLOIS-PERRET-NORD;26772;15392;57.49;11380;42.51;689;2.57;6.05;10691;39.93;93.95;F;FAURE;Anne-Eugénie;SOC;5329;19.91;49.85;F;RAMOND;Sylvie;UMP;5362;20.03;50.15;;;;;;;
92;HAUTS DE SEINE;24;LEVALLOIS-PERRET-SUD;19536;10954;56.07;8582;43.93;455;2.33;5.3;8127;41.6;94.7;F;BALKANY;Isabelle;UMP;3580;18.33;44.05;M;DE COURSON ;Arnaud;DVD;4547;23.27;55.95;;;;;;;
